time,Gphi,Gpsi,Ggamma,mass,Px,Py,Pz,Vx,Vy,Vz,Ma,H,semi_major_axis,time_to_go 
152.035000,36.356267,-3.723636,0.000000,119835.642535,102675.971037,81099.223407,-66257.227916,2204.636745,1156.153315,-428.246416,0.000000,82271.755932,3405158.151878,324.180490,
152.036000,36.356267,-3.723636,0.000000,119835.333456,102678.175677,81100.379558,-66257.656162,2204.643366,1156.148749,-428.245770,0.000000,82272.951497,3405159.344992,324.180490,
152.037000,36.356267,-3.723636,0.000000,119835.024377,102680.380324,81101.535705,-66258.084407,2204.649987,1156.144183,-428.245123,0.000000,82274.147058,3405160.538112,324.180490,
152.038000,36.356267,-3.723636,0.000000,119834.715298,102682.584977,81102.691847,-66258.512652,2204.656608,1156.139617,-428.244477,0.000000,82275.342615,3405161.731237,324.180490,
152.039000,36.356267,-3.723636,0.000000,119834.406219,102684.789637,81103.847984,-66258.940896,2204.663229,1156.135051,-428.243831,0.000000,82276.538169,3405162.924368,324.180490,
152.040000,36.356267,-3.723636,0.000000,119834.097140,102686.994304,81105.004117,-66259.369140,2204.669850,1156.130485,-428.243185,0.000000,82277.733719,3405164.117503,324.180490,
152.041000,36.354308,-3.724248,0.000000,119833.788061,102689.198977,81106.160245,-66259.797383,2204.676472,1156.125918,-428.242539,0.000000,82278.929265,3405165.310647,324.170714,
152.042000,36.354308,-3.724248,0.000000,119833.478982,102691.403657,81107.316369,-66260.225625,2204.683093,1156.121352,-428.241893,0.000000,82280.124808,3405166.503797,324.170714,
152.043000,36.354308,-3.724248,0.000000,119833.169903,102693.608343,81108.472488,-66260.653866,2204.689714,1156.116786,-428.241247,0.000000,82281.320347,3405167.696951,324.170714,
152.044000,36.354308,-3.724248,0.000000,119832.860824,102695.813036,81109.628602,-66261.082107,2204.696335,1156.112219,-428.240601,0.000000,82282.515882,3405168.890111,324.170714,
152.045000,36.354308,-3.724248,0.000000,119832.551745,102698.017736,81110.784712,-66261.510348,2204.702957,1156.107653,-428.239954,0.000000,82283.711413,3405170.083276,324.170714,
152.046000,36.354308,-3.724248,0.000000,119832.242666,102700.222442,81111.940818,-66261.938587,2204.709578,1156.103087,-428.239308,0.000000,82284.906941,3405171.276446,324.170714,
152.047000,36.354308,-3.724248,0.000000,119831.933587,102702.427155,81113.096918,-66262.366826,2204.716199,1156.098521,-428.238662,0.000000,82286.102465,3405172.469622,324.170714,
152.048000,36.354308,-3.724248,0.000000,119831.624508,102704.631874,81114.253015,-66262.795065,2204.722820,1156.093955,-428.238016,0.000000,82287.297986,3405173.662802,324.170714,
152.049000,36.354308,-3.724248,0.000000,119831.315429,102706.836600,81115.409106,-66263.223302,2204.729442,1156.089389,-428.237370,0.000000,82288.493502,3405174.855988,324.170714,
152.050000,36.354308,-3.724248,0.000000,119831.006350,102709.041333,81116.565193,-66263.651539,2204.736063,1156.084822,-428.236724,0.000000,82289.689015,3405176.049179,324.170714,
152.051000,36.352349,-3.724860,0.000000,119830.697271,102711.246073,81117.721276,-66264.079776,2204.742684,1156.080256,-428.236077,0.000000,82290.884525,3405177.242379,324.160938,
152.052000,36.352349,-3.724860,0.000000,119830.388192,102713.450819,81118.877354,-66264.508011,2204.749306,1156.075690,-428.235431,0.000000,82292.080030,3405178.435583,324.160938,
152.053000,36.352349,-3.724860,0.000000,119830.079113,102715.655571,81120.033427,-66264.936247,2204.755928,1156.071123,-428.234785,0.000000,82293.275532,3405179.628793,324.160938,
152.054000,36.352349,-3.724860,0.000000,119829.770034,102717.860330,81121.189496,-66265.364481,2204.762549,1156.066557,-428.234138,0.000000,82294.471030,3405180.822008,324.160938,
152.055000,36.352349,-3.724860,0.000000,119829.460955,102720.065096,81122.345561,-66265.792715,2204.769171,1156.061991,-428.233492,0.000000,82295.666525,3405182.015229,324.160938,
152.056000,36.352349,-3.724860,0.000000,119829.151876,102722.269869,81123.501620,-66266.220948,2204.775792,1156.057424,-428.232846,0.000000,82296.862016,3405183.208454,324.160938,
152.057000,36.352349,-3.724860,0.000000,119828.842797,102724.474648,81124.657675,-66266.649181,2204.782414,1156.052858,-428.232200,0.000000,82298.057503,3405184.401685,324.160938,
152.058000,36.352349,-3.724860,0.000000,119828.533718,102726.679434,81125.813726,-66267.077412,2204.789035,1156.048292,-428.231553,0.000000,82299.252987,3405185.594921,324.160938,
152.059000,36.352349,-3.724860,0.000000,119828.224639,102728.884226,81126.969772,-66267.505644,2204.795657,1156.043726,-428.230907,0.000000,82300.448466,3405186.788163,324.160938,
152.060000,36.352349,-3.724860,0.000000,119827.915560,102731.089025,81128.125813,-66267.933874,2204.802279,1156.039160,-428.230261,0.000000,82301.643942,3405187.981409,324.160938,
152.061000,36.350390,-3.725472,0.000000,119827.606481,102733.293830,81129.281850,-66268.362104,2204.808900,1156.034593,-428.229614,0.000000,82302.839415,3405189.174664,324.151162,
152.062000,36.350390,-3.725472,0.000000,119827.297402,102735.498643,81130.437883,-66268.790333,2204.815522,1156.030027,-428.228968,0.000000,82304.034883,3405190.367924,324.151162,
152.063000,36.350390,-3.725472,0.000000,119826.988323,102737.703462,81131.593910,-66269.218562,2204.822144,1156.025460,-428.228322,0.000000,82305.230348,3405191.561190,324.151162,
152.064000,36.350390,-3.725472,0.000000,119826.679244,102739.908287,81132.749934,-66269.646790,2204.828766,1156.020894,-428.227675,0.000000,82306.425810,3405192.754460,324.151162,
152.065000,36.350390,-3.725472,0.000000,119826.370165,102742.113119,81133.905952,-66270.075017,2204.835388,1156.016328,-428.227029,0.000000,82307.621267,3405193.947736,324.151162,
152.066000,36.350390,-3.725472,0.000000,119826.061086,102744.317958,81135.061966,-66270.503244,2204.842010,1156.011761,-428.226382,0.000000,82308.816721,3405195.141017,324.151162,
152.067000,36.350390,-3.725472,0.000000,119825.752007,102746.522803,81136.217976,-66270.931470,2204.848632,1156.007195,-428.225736,0.000000,82310.012171,3405196.334304,324.151162,
152.068000,36.350390,-3.725472,0.000000,119825.442928,102748.727655,81137.373981,-66271.359696,2204.855254,1156.002629,-428.225090,0.000000,82311.207618,3405197.527595,324.151162,
152.069000,36.350390,-3.725472,0.000000,119825.133849,102750.932514,81138.529981,-66271.787920,2204.861875,1155.998062,-428.224443,0.000000,82312.403061,3405198.720892,324.151162,
152.070000,36.350390,-3.725472,0.000000,119824.824770,102753.137379,81139.685977,-66272.216144,2204.868497,1155.993496,-428.223797,0.000000,82313.598500,3405199.914194,324.151162,
152.071000,36.348430,-3.726084,0.000000,119824.515691,102755.342251,81140.841968,-66272.644368,2204.875120,1155.988929,-428.223150,0.000000,82314.793935,3405201.107504,324.141385,
152.072000,36.348430,-3.726084,0.000000,119824.206612,102757.547129,81141.997955,-66273.072591,2204.881742,1155.984363,-428.222504,0.000000,82315.989367,3405202.300820,324.141385,
152.073000,36.348430,-3.726084,0.000000,119823.897533,102759.752014,81143.153937,-66273.500813,2204.888364,1155.979797,-428.221857,0.000000,82317.184795,3405203.494141,324.141385,
152.074000,36.348430,-3.726084,0.000000,119823.588454,102761.956906,81144.309914,-66273.929035,2204.894986,1155.975230,-428.221211,0.000000,82318.380219,3405204.687467,324.141385,
152.075000,36.348430,-3.726084,0.000000,119823.279375,102764.161804,81145.465887,-66274.357255,2204.901608,1155.970664,-428.220564,0.000000,82319.575640,3405205.880798,324.141385,
152.076000,36.348430,-3.726084,0.000000,119822.970296,102766.366709,81146.621855,-66274.785476,2204.908230,1155.966097,-428.219918,0.000000,82320.771057,3405207.074135,324.141385,
152.077000,36.348430,-3.726084,0.000000,119822.661217,102768.571621,81147.777819,-66275.213695,2204.914853,1155.961531,-428.219271,0.000000,82321.966470,3405208.267477,324.141385,
152.078000,36.348430,-3.726084,0.000000,119822.352138,102770.776539,81148.933779,-66275.641914,2204.921475,1155.956964,-428.218625,0.000000,82323.161880,3405209.460824,324.141385,
152.079000,36.348430,-3.726084,0.000000,119822.043059,102772.981463,81150.089733,-66276.070132,2204.928097,1155.952398,-428.217978,0.000000,82324.357286,3405210.654176,324.141385,
152.080000,36.348430,-3.726084,0.000000,119821.733980,102775.186395,81151.245683,-66276.498350,2204.934719,1155.947832,-428.217332,0.000000,82325.552688,3405211.847533,324.141385,
152.081000,36.346471,-3.726696,0.000000,119821.424901,102777.391333,81152.401629,-66276.926567,2204.941342,1155.943265,-428.216685,0.000000,82326.748086,3405213.040899,324.131609,
152.082000,36.346471,-3.726696,0.000000,119821.115822,102779.596278,81153.557570,-66277.354783,2204.947964,1155.938699,-428.216039,0.000000,82327.943481,3405214.234270,324.131609,
152.083000,36.346471,-3.726696,0.000000,119820.806743,102781.801229,81154.713506,-66277.782999,2204.954587,1155.934132,-428.215392,0.000000,82329.138872,3405215.427647,324.131609,
152.084000,36.346471,-3.726696,0.000000,119820.497664,102784.006187,81155.869438,-66278.211214,2204.961209,1155.929565,-428.214745,0.000000,82330.334259,3405216.621028,324.131609,
152.085000,36.346471,-3.726696,0.000000,119820.188585,102786.211151,81157.025365,-66278.639429,2204.967832,1155.924999,-428.214099,0.000000,82331.529643,3405217.814415,324.131609,
152.086000,36.346471,-3.726696,0.000000,119819.879506,102788.416122,81158.181288,-66279.067642,2204.974454,1155.920432,-428.213452,0.000000,82332.725023,3405219.007807,324.131609,
152.087000,36.346471,-3.726696,0.000000,119819.570427,102790.621100,81159.337206,-66279.495856,2204.981077,1155.915866,-428.212806,0.000000,82333.920399,3405220.201205,324.131609,
152.088000,36.346471,-3.726696,0.000000,119819.261348,102792.826085,81160.493120,-66279.924068,2204.987699,1155.911300,-428.212159,0.000000,82335.115772,3405221.394607,324.131609,
152.089000,36.346471,-3.726696,0.000000,119818.952269,102795.031076,81161.649029,-66280.352280,2204.994322,1155.906733,-428.211512,0.000000,82336.311141,3405222.588015,324.131609,
152.090000,36.346471,-3.726696,0.000000,119818.643190,102797.236073,81162.804933,-66280.780491,2205.000944,1155.902167,-428.210866,0.000000,82337.506506,3405223.781428,324.131609,
152.091000,36.344512,-3.727308,0.000000,119818.334111,102799.441077,81163.960833,-66281.208702,2205.007567,1155.897600,-428.210219,0.000000,82338.701868,3405224.974849,324.121833,
152.092000,36.344512,-3.727308,0.000000,119818.025032,102801.646088,81165.116728,-66281.636912,2205.014190,1155.893033,-428.209572,0.000000,82339.897225,3405226.168276,324.121833,
152.093000,36.344512,-3.727308,0.000000,119817.715953,102803.851106,81166.272619,-66282.065121,2205.020812,1155.888467,-428.208926,0.000000,82341.092580,3405227.361707,324.121833,
152.094000,36.344512,-3.727308,0.000000,119817.406874,102806.056130,81167.428505,-66282.493329,2205.027435,1155.883900,-428.208279,0.000000,82342.287930,3405228.555145,324.121833,
152.095000,36.344512,-3.727308,0.000000,119817.097795,102808.261161,81168.584387,-66282.921537,2205.034058,1155.879334,-428.207632,0.000000,82343.483277,3405229.748587,324.121833,
152.096000,36.344512,-3.727308,0.000000,119816.788716,102810.466198,81169.740264,-66283.349745,2205.040681,1155.874767,-428.206985,0.000000,82344.678620,3405230.942034,324.121833,
152.097000,36.344512,-3.727308,0.000000,119816.479637,102812.671242,81170.896137,-66283.777951,2205.047304,1155.870201,-428.206339,0.000000,82345.873959,3405232.135487,324.121833,
152.098000,36.344512,-3.727308,0.000000,119816.170558,102814.876293,81172.052005,-66284.206157,2205.053927,1155.865634,-428.205692,0.000000,82347.069295,3405233.328945,324.121833,
152.099000,36.344512,-3.727308,0.000000,119815.861479,102817.081350,81173.207868,-66284.634363,2205.060549,1155.861068,-428.205045,0.000000,82348.264627,3405234.522408,324.121833,
152.100000,36.344512,-3.727308,0.000000,119815.552400,102819.286414,81174.363727,-66285.062567,2205.067172,1155.856501,-428.204399,0.000000,82349.459955,3405235.715877,324.121833,
152.101000,36.342552,-3.727920,0.000000,119815.243321,102821.491484,81175.519581,-66285.490772,2205.073795,1155.851934,-428.203752,0.000000,82350.655279,3405236.909353,324.112057,
152.102000,36.342552,-3.727920,0.000000,119814.934242,102823.696561,81176.675431,-66285.918975,2205.080418,1155.847368,-428.203105,0.000000,82351.850600,3405238.102836,324.112057,
152.103000,36.342552,-3.727920,0.000000,119814.625163,102825.901645,81177.831276,-66286.347178,2205.087041,1155.842801,-428.202458,0.000000,82353.045917,3405239.296323,324.112057,
152.104000,36.342552,-3.727920,0.000000,119814.316084,102828.106735,81178.987116,-66286.775380,2205.093665,1155.838234,-428.201811,0.000000,82354.241231,3405240.489815,324.112057,
152.105000,36.342552,-3.727920,0.000000,119814.007005,102830.311832,81180.142952,-66287.203581,2205.100288,1155.833668,-428.201164,0.000000,82355.436541,3405241.683313,324.112057,
152.106000,36.342552,-3.727920,0.000000,119813.697926,102832.516936,81181.298783,-66287.631782,2205.106911,1155.829101,-428.200518,0.000000,82356.631847,3405242.876816,324.112057,
152.107000,36.342552,-3.727920,0.000000,119813.388847,102834.722046,81182.454610,-66288.059982,2205.113534,1155.824534,-428.199871,0.000000,82357.827149,3405244.070324,324.112057,
152.108000,36.342552,-3.727920,0.000000,119813.079768,102836.927163,81183.610433,-66288.488182,2205.120157,1155.819968,-428.199224,0.000000,82359.022448,3405245.263838,324.112057,
152.109000,36.342552,-3.727920,0.000000,119812.770689,102839.132287,81184.766250,-66288.916381,2205.126780,1155.815401,-428.198577,0.000000,82360.217743,3405246.457357,324.112057,
152.110000,36.342552,-3.727920,0.000000,119812.461610,102841.337417,81185.922063,-66289.344579,2205.133403,1155.810835,-428.197930,0.000000,82361.413034,3405247.650880,324.112057,
152.111000,36.340593,-3.728532,0.000000,119812.152531,102843.542553,81187.077872,-66289.772777,2205.140027,1155.806268,-428.197283,0.000000,82362.608322,3405248.844413,324.102280,
152.112000,36.340593,-3.728532,0.000000,119811.843452,102845.747697,81188.233676,-66290.200974,2205.146650,1155.801701,-428.196636,0.000000,82363.803606,3405250.037950,324.102280,
152.113000,36.340593,-3.728532,0.000000,119811.534373,102847.952847,81189.389475,-66290.629170,2205.153274,1155.797134,-428.195989,0.000000,82364.998886,3405251.231493,324.102280,
152.114000,36.340593,-3.728532,0.000000,119811.225294,102850.158003,81190.545270,-66291.057366,2205.159897,1155.792568,-428.195342,0.000000,82366.194162,3405252.425041,324.102280,
152.115000,36.340593,-3.728532,0.000000,119810.916215,102852.363166,81191.701060,-66291.485561,2205.166520,1155.788001,-428.194696,0.000000,82367.389435,3405253.618594,324.102280,
152.116000,36.340593,-3.728532,0.000000,119810.607136,102854.568336,81192.856846,-66291.913755,2205.173144,1155.783434,-428.194049,0.000000,82368.584704,3405254.812153,324.102280,
152.117000,36.340593,-3.728532,0.000000,119810.298057,102856.773513,81194.012627,-66292.341949,2205.179767,1155.778867,-428.193402,0.000000,82369.779970,3405256.005717,324.102280,
152.118000,36.340593,-3.728532,0.000000,119809.988978,102858.978696,81195.168404,-66292.770142,2205.186391,1155.774301,-428.192755,0.000000,82370.975231,3405257.199286,324.102280,
152.119000,36.340593,-3.728532,0.000000,119809.679899,102861.183886,81196.324176,-66293.198334,2205.193014,1155.769734,-428.192108,0.000000,82372.170489,3405258.392860,324.102280,
152.120000,36.340593,-3.728532,0.000000,119809.370820,102863.389082,81197.479943,-66293.626526,2205.199638,1155.765168,-428.191461,0.000000,82373.365744,3405259.586439,324.102280,
152.121000,36.338634,-3.729144,0.000000,119809.061741,102865.594285,81198.635706,-66294.054717,2205.206261,1155.760601,-428.190814,0.000000,82374.560994,3405260.780027,324.092504,
152.122000,36.338634,-3.729144,0.000000,119808.752662,102867.799494,81199.791465,-66294.482908,2205.212885,1155.756034,-428.190167,0.000000,82375.756241,3405261.973620,324.092504,
152.123000,36.338634,-3.729144,0.000000,119808.443583,102870.004711,81200.947218,-66294.911098,2205.219509,1155.751467,-428.189520,0.000000,82376.951485,3405263.167218,324.092504,
152.124000,36.338634,-3.729144,0.000000,119808.134504,102872.209933,81202.102967,-66295.339287,2205.226132,1155.746900,-428.188873,0.000000,82378.146724,3405264.360822,324.092504,
152.125000,36.338634,-3.729144,0.000000,119807.825425,102874.415163,81203.258712,-66295.767475,2205.232756,1155.742333,-428.188226,0.000000,82379.341960,3405265.554431,324.092504,
152.126000,36.338634,-3.729144,0.000000,119807.516346,102876.620399,81204.414452,-66296.195663,2205.239380,1155.737767,-428.187579,0.000000,82380.537192,3405266.748045,324.092504,
